156,121,157,254,270.83,614.58,28.539,-1,-1,-1
156,87,1200,130,270.83,614.58,21.401,-1,-1,-1
156,159,1849,510,28.302,64.224,14.822,-1,-1,-1
156,157,1695,419,79.918,181.35,7.9659,-1,-1,-1
156,169,1474,456,73.864,167.61,1.4281,-1,-1,-1
156,168,88,417,207.45,470.74,-0.046586,-1,-1,-1
157,54,454,397,135.42,307.29,30.498,-1,-1,-1
157,87,1271,141,47.794,108.46,29.736,-1,-1,-1
157,172,874,506,250.0,567.31,24.351,-1,-1,-1
157,121,157,254,270.83,614.58,22.369,-1,-1,-1
157,151,1801,513,40.123,91.049,20.864,-1,-1,-1
157,159,1846,515,33.737,76.557,14.222,-1,-1,-1
157,157,1695,419,79.918,181.35,13.049,-1,-1,-1
157,173,1767,549,26.0,59.0,10.291,-1,-1,-1
157,168,88,417,207.45,470.74,6.4448,-1,-1,-1
157,174,1372,139,30.903,70.127,5.4665,-1,-1,-1
157,175,1220,495,30.903,70.127,2.8305,-1,-1,-1
157,169,1455,584,43.624,98.993,1.3689,-1,-1,-1
158,121,236,318,226.74,514.53,38.522,-1,-1,-1
158,54,446,385,146.62,332.71,37.661,-1,-1,-1
158,151,1806,521,36.723,83.333,33.254,-1,-1,-1
158,173,1240,576,207.45,470.74,30.826,-1,-1,-1
158,87,1200,130,270.83,614.58,14.132,-1,-1,-1
158,172,824,421,270.83,614.58,13.672,-1,-1,-1
158,157,1695,419,79.918,181.35,10.006,-1,-1,-1
158,159,1846,515,33.737,76.557,9.4102,-1,-1,-1
159,121,221,275,250.0,567.31,43.717,-1,-1,-1
159,173,1244,617,189.32,429.61,37.002,-1,-1,-1
159,54,446,385,146.62,332.71,35.315,-1,-1,-1
159,151,1806,521,36.723,83.333,30.381,-1,-1,-1
159,172,835,468,250.0,567.31,15.676,-1,-1,-1
159,159,1851,513,26.0,59.0,12.268,-1,-1,-1
159,157,1695,419,79.918,181.35,9.8893,-1,-1,-1
159,87,91,510,103.17,234.13,0.56275,-1,-1,-1
160,54,446,408,146.62,332.71,54.189,-1,-1,-1
160,121,236,318,226.74,514.53,50.826,-1,-1,-1
160,151,1806,521,36.723,83.333,31.541,-1,-1,-1
160,173,1178,527,226.74,514.53,13.183,-1,-1,-1
160,172,1463,340,146.62,332.71,10.236,-1,-1,-1
160,157,1695,419,79.918,181.35,9.8624,-1,-1,-1
160,159,1849,506,28.302,64.224,9.4007,-1,-1,-1
160,87,1767,549,26.0,59.0,9.0494,-1,-1,-1
160,176,1258,506,250.0,567.31,7.1693,-1,-1,-1
161,121,259,313,250.0,567.31,44.873,-1,-1,-1
161,173,1144,576,207.45,470.74,32.292,-1,-1,-1
161,54,469,408,146.62,332.71,31.252,-1,-1,-1
161,151,1801,493,47.794,108.46,26.773,-1,-1,-1
161,172,1495,571,43.624,98.993,16.622,-1,-1,-1
161,87,866,462,270.83,614.58,13.175,-1,-1,-1
161,159,1849,510,28.302,64.224,10.109,-1,-1,-1
161,157,1695,419,79.918,181.35,5.8479,-1,-1,-1
161,179,1080,131,207.45,470.74,5.2931,-1,-1,-1
161,176,1258,506,250.0,567.31,1.5919,-1,-1,-1
162,121,298,313,250.0,567.31,45.948,-1,-1,-1
162,151,1800,521,36.723,83.333,27.73,-1,-1,-1
162,176,1213,562,226.74,514.53,24.02,-1,-1,-1
162,87,1823,517,26.0,59.0,18.869,-1,-1,-1
162,173,1547,613,26.0,59.0,13.113,-1,-1,-1
162,157,1695,419,79.918,181.35,10.448,-1,-1,-1
162,172,1478,362,123.42,280.06,9.5666,-1,-1,-1
162,159,1849,506,28.302,64.224,5.4264,-1,-1,-1
162,54,486,396,159.84,362.7,3.7826,-1,-1,-1
162,179,1117,130,270.83,614.58,1.656,-1,-1,-1
163,121,298,313,250.0,567.31,33.038,-1,-1,-1
163,151,1801,501,47.794,108.46,23.36,-1,-1,-1
163,172,1477,356,135.42,307.29,23.021,-1,-1,-1
163,159,1845,510,36.723,83.333,18.375,-1,-1,-1
163,176,1176,608,207.45,470.74,12.348,-1,-1,-1
163,87,942,848,94.66,214.81,10.714,-1,-1,-1
163,179,1102,138,175.68,398.65,8.3206,-1,-1,-1
163,157,1695,419,79.918,181.35,1.4938,-1,-1,-1
163,54,429,383,189.32,429.61,0.043924,-1,-1,-1
164,121,340,318,226.74,514.53,36.129,-1,-1,-1
164,151,1801,493,47.794,108.46,17.416,-1,-1,-1
164,172,1497,356,135.42,307.29,16.519,-1,-1,-1
164,87,927,848,94.66,214.81,15.575,-1,-1,-1
164,179,1098,120,189.32,429.61,14.914,-1,-1,-1
164,159,1849,510,28.302,64.224,10.397,-1,-1,-1
164,54,20,435,175.68,398.65,7.6089,-1,-1,-1
164,157,1695,419,79.918,181.35,7.0672,-1,-1,-1
164,183,246,521,67.474,153.11,5.4613,-1,-1,-1
164,176,1208,608,207.45,470.74,1.8158,-1,-1,-1
165,121,375,318,226.74,514.53,31.198,-1,-1,-1
165,172,1497,381,123.42,280.06,28.655,-1,-1,-1
165,151,1823,517,26.0,59.0,20.754,-1,-1,-1
165,176,1186,617,189.32,429.61,11.956,-1,-1,-1
165,157,1695,419,79.918,181.35,9.6387,-1,-1,-1
165,54,20,435,175.68,398.65,8.6494,-1,-1,-1
165,159,1851,513,26.0,59.0,5.1367,-1,-1,-1
165,87,913,848,94.66,214.81,4.7865,-1,-1,-1
166,54,1400,492,79.918,181.35,49.538,-1,-1,-1
166,121,408,353,207.45,470.74,32.982,-1,-1,-1
166,172,1497,381,123.42,280.06,22.597,-1,-1,-1
166,176,1075,138,175.68,398.65,20.161,-1,-1,-1
166,151,1819,513,26.0,59.0,18.642,-1,-1,-1
166,157,1767,553,26.0,59.0,5.7461,-1,-1,-1
167,54,1395,502,73.864,167.61,55.926,-1,-1,-1
167,121,440,353,207.45,470.74,30.211,-1,-1,-1
167,151,1801,493,47.794,108.46,29.694,-1,-1,-1
167,172,1516,381,123.42,280.06,24.669,-1,-1,-1
167,176,1848,505,30.903,70.127,14.294,-1,-1,-1
167,157,1684,396,94.66,214.81,10.177,-1,-1,-1
167,188,737,476,123.42,280.06,6.7982,-1,-1,-1
168,54,1388,492,79.918,181.35,76.616,-1,-1,-1
168,121,440,353,207.45,470.74,34.294,-1,-1,-1
168,172,1516,381,123.42,280.06,30.327,-1,-1,-1
168,151,1798,504,43.624,98.993,29.239,-1,-1,-1
168,176,1849,510,28.302,64.224,28.212,-1,-1,-1
168,188,1363,468,79.918,181.35,21.727,-1,-1,-1
168,189,1134,113,52.0,118.0,18.461,-1,-1,-1
168,190,1098,617,189.32,429.61,11.378,-1,-1,-1
168,191,929,900,73.864,167.61,9.331,-1,-1,-1
168,192,986,536,73.864,167.61,8.079,-1,-1,-1
168,157,1695,419,79.918,181.35,6.1577,-1,-1,-1
169,54,1395,502,73.864,167.61,69.601,-1,-1,-1
169,188,1372,490,73.864,167.61,38.681,-1,-1,-1
169,176,1845,510,28.302,64.224,30.6,-1,-1,-1
169,172,1516,381,123.42,280.06,26.727,-1,-1,-1
169,151,1801,493,47.794,108.46,23.614,-1,-1,-1
169,121,472,353,207.45,470.74,21.184,-1,-1,-1
169,157,1684,396,94.66,214.81,11.382,-1,-1,-1
169,189,1119,128,43.624,98.993,9.7981,-1,-1,-1
169,192,969,529,79.918,181.35,8.7742,-1,-1,-1
169,190,1098,646,189.32,429.61,5.8778,-1,-1,-1
170,54,1388,492,79.918,181.35,73.379,-1,-1,-1
170,188,1349,440,94.66,214.81,35.442,-1,-1,-1
170,151,1800,521,36.723,83.333,28.631,-1,-1,-1
170,121,487,354,189.32,429.61,22.4,-1,-1,-1
170,190,1412,480,79.918,181.35,22.046,-1,-1,-1
170,192,969,542,79.918,181.35,20.017,-1,-1,-1
170,176,1848,505,30.903,70.127,19.861,-1,-1,-1
170,172,1516,381,123.42,280.06,15.577,-1,-1,-1
170,189,1102,118,47.794,108.46,14.332,-1,-1,-1
170,195,978,150,159.84,362.7,6.0034,-1,-1,-1
170,196,31,570,73.864,167.61,5.3071,-1,-1,-1
170,157,1695,419,79.918,181.35,4.2703,-1,-1,-1
171,54,1395,502,73.864,167.61,69.069,-1,-1,-1
171,151,1798,504,43.624,98.993,33.617,-1,-1,-1
171,121,551,590,103.17,234.13,30.859,-1,-1,-1
171,176,1845,510,28.302,64.224,30.509,-1,-1,-1
171,188,1378,479,67.474,153.11,19.32,-1,-1,-1
171,190,1417,490,73.864,167.61,16.993,-1,-1,-1
171,172,1516,381,123.42,280.06,14.992,-1,-1,-1
171,192,951,547,73.864,167.61,14.713,-1,-1,-1
171,157,1684,396,94.66,214.81,14.273,-1,-1,-1
171,195,858,897,79.918,181.35,12.722,-1,-1,-1
171,196,742,449,52.0,118.0,6.2384,-1,-1,-1
171,189,1048,576,207.45,470.74,5.9894,-1,-1,-1
172,54,1361,447,103.17,234.13,73.489,-1,-1,-1
172,188,1333,550,56.686,128.63,44.477,-1,-1,-1
172,172,1563,564,43.624,98.993,38.874,-1,-1,-1
172,190,1412,492,79.918,181.35,35.894,-1,-1,-1
172,151,1806,521,36.723,83.333,30.976,-1,-1,-1
172,176,1843,505,30.903,70.127,28.624,-1,-1,-1
172,121,547,571,123.42,280.06,26.836,-1,-1,-1
172,189,1040,646,189.32,429.61,23.267,-1,-1,-1
172,195,699,421,270.83,614.58,15.336,-1,-1,-1
172,157,1695,419,79.918,181.35,5.8635,-1,-1,-1
172,192,382,602,56.686,128.63,3.3671,-1,-1,-1
173,54,1378,454,94.66,214.81,70.518,-1,-1,-1
173,188,1333,550,56.686,128.63,51.625,-1,-1,-1
173,172,1565,510,67.474,153.11,43.401,-1,-1,-1
173,151,1806,521,36.723,83.333,30.947,-1,-1,-1
173,189,1016,608,207.45,470.74,20.24,-1,-1,-1
173,121,528,571,123.42,280.06,16.962,-1,-1,-1
173,195,953,120,189.32,429.61,14.435,-1,-1,-1
173,190,1823,510,28.302,64.224,13.451,-1,-1,-1
173,176,1849,510,28.302,64.224,12.234,-1,-1,-1
173,204,1038,68,61.514,139.59,8.9709,-1,-1,-1
173,192,350,439,135.42,307.29,5.4079,-1,-1,-1
173,157,1695,419,79.918,181.35,3.8725,-1,-1,-1
174,54,1378,454,94.66,214.81,63.735,-1,-1,-1
174,188,1333,550,56.686,128.63,47.505,-1,-1,-1
174,172,1565,510,67.474,153.11,47.0,-1,-1,-1
174,151,1806,521,36.723,83.333,35.636,-1,-1,-1
174,189,1016,608,207.45,470.74,18.366,-1,-1,-1
174,190,1823,510,28.302,64.224,16.177,-1,-1,-1
174,121,1407,483,94.66,214.81,13.72,-1,-1,-1
174,176,1849,510,28.302,64.224,13.405,-1,-1,-1
174,204,1585,500,67.474,153.11,12.661,-1,-1,-1
174,195,954,150,159.84,362.7,8.9731,-1,-1,-1
174,192,350,418,135.42,307.29,3.4992,-1,-1,-1
174,157,1695,419,79.918,181.35,2.2566,-1,-1,-1
175,54,1388,480,79.918,181.35,64.548,-1,-1,-1
175,172,1575,510,67.474,153.11,46.575,-1,-1,-1
175,188,1333,550,56.686,128.63,36.397,-1,-1,-1
175,192,356,430,146.62,332.71,34.429,-1,-1,-1
175,151,1806,521,36.723,83.333,31.621,-1,-1,-1
175,121,1412,492,79.918,181.35,28.803,-1,-1,-1
175,204,1363,468,79.918,181.35,15.546,-1,-1,-1
175,189,1011,646,189.32,429.61,13.716,-1,-1,-1
175,195,1191,161,79.918,181.35,11.104,-1,-1,-1
175,176,1844,507,40.123,91.049,6.8947,-1,-1,-1
175,157,1695,419,79.918,181.35,3.2277,-1,-1,-1
175,190,643,506,250.0,567.31,0.99046,-1,-1,-1
176,54,1395,490,73.864,167.61,57.041,-1,-1,-1
176,172,1535,381,123.42,280.06,47.401,-1,-1,-1
176,188,1333,550,56.686,128.63,45.542,-1,-1,-1
176,151,1806,521,36.723,83.333,30.081,-1,-1,-1
176,192,356,430,146.62,332.71,25.452,-1,-1,-1
176,176,1843,505,30.903,70.127,20.165,-1,-1,-1
176,121,1417,479,73.864,167.61,15.125,-1,-1,-1
176,157,1690,471,47.794,108.46,10.632,-1,-1,-1
176,195,1174,265,52.0,118.0,3.4561,-1,-1,-1
176,204,1824,510,30.903,70.127,2.8983,-1,-1,-1
177,121,1406,490,73.864,167.61,53.058,-1,-1,-1
177,172,1535,381,123.42,280.06,42.273,-1,-1,-1
177,188,1333,550,56.686,128.63,35.039,-1,-1,-1
177,176,1848,505,30.903,70.127,29.485,-1,-1,-1
177,151,1806,521,36.723,83.333,26.51,-1,-1,-1
177,192,356,430,146.62,332.71,23.65,-1,-1,-1
177,54,1383,468,73.864,167.61,22.517,-1,-1,-1
177,157,1183,821,113.37,257.27,14.048,-1,-1,-1
177,195,913,111,175.68,398.65,5.2469,-1,-1,-1
178,121,1406,502,73.864,167.61,64.024,-1,-1,-1
178,172,1535,381,123.42,280.06,47.987,-1,-1,-1
178,188,1342,550,56.686,128.63,44.409,-1,-1,-1
178,176,1843,505,30.903,70.127,28.976,-1,-1,-1
178,151,1806,521,36.723,83.333,26.145,-1,-1,-1
178,54,1383,468,73.864,167.61,21.507,-1,-1,-1
178,192,370,418,135.42,307.29,12.492,-1,-1,-1
178,157,1684,396,94.66,214.81,6.576,-1,-1,-1
179,121,1409,510,67.474,153.11,56.992,-1,-1,-1
179,188,1342,550,56.686,128.63,52.297,-1,-1,-1
179,172,1549,403,113.37,257.27,41.112,-1,-1,-1
179,151,1800,521,36.723,83.333,25.137,-1,-1,-1
179,176,1848,505,30.903,70.127,23.577,-1,-1,-1
179,192,1819,513,26.0,59.0,23.429,-1,-1,-1
179,215,991,504,270.83,614.58,15.675,-1,-1,-1
179,216,880,126,159.84,362.7,8.833,-1,-1,-1
179,54,1388,479,67.474,153.11,8.2818,-1,-1,-1
179,157,1684,396,94.66,214.81,5.5439,-1,-1,-1
180,121,1409,510,67.474,153.11,67.511,-1,-1,-1
180,172,1554,381,123.42,280.06,57.429,-1,-1,-1
180,188,1342,550,56.686,128.63,42.304,-1,-1,-1
180,151,1798,504,43.624,98.993,28.034,-1,-1,-1
180,176,1845,510,28.302,64.224,26.65,-1,-1,-1
180,215,991,462,270.83,614.58,13.745,-1,-1,-1
180,54,1398,489,52.0,118.0,12.359,-1,-1,-1
180,192,1447,515,56.686,128.63,3.525,-1,-1,-1
181,121,1406,502,73.864,167.61,80.758,-1,-1,-1
181,172,1554,381,123.42,280.06,60.594,-1,-1,-1
181,188,1342,550,56.686,128.63,29.888,-1,-1,-1
181,151,1798,504,43.624,98.993,29.855,-1,-1,-1
181,176,1845,510,28.302,64.224,22.243,-1,-1,-1
181,192,1422,425,94.66,214.81,17.425,-1,-1,-1
181,217,40,571,94.66,214.81,16.239,-1,-1,-1
181,218,1684,396,94.66,214.81,7.1748,-1,-1,-1
181,215,950,506,250.0,567.31,6.9595,-1,-1,-1
181,54,1399,485,26.0,59.0,2.5213,-1,-1,-1
182,121,1409,500,67.474,153.11,82.487,-1,-1,-1
182,172,1567,403,113.37,257.27,49.455,-1,-1,-1
182,151,1806,521,36.723,83.333,35.813,-1,-1,-1
182,188,1351,550,56.686,128.63,27.65,-1,-1,-1
182,192,1430,510,67.474,153.11,23.133,-1,-1,-1
182,217,753,556,94.66,214.81,23.122,-1,-1,-1
182,215,950,506,250.0,567.31,12.26,-1,-1,-1
182,176,1849,510,28.302,64.224,9.8227,-1,-1,-1
182,218,667,524,73.864,167.61,7.4942,-1,-1,-1
183,121,1406,502,73.864,167.61,74.0,-1,-1,-1
183,172,1567,403,113.37,257.27,46.775,-1,-1,-1
183,188,1351,550,56.686,128.63,38.378,-1,-1,-1
183,151,1801,513,40.123,91.049,32.654,-1,-1,-1
183,217,758,574,103.17,234.13,27.739,-1,-1,-1
183,176,1848,505,30.903,70.127,17.716,-1,-1,-1
183,192,1462,556,33.737,76.557,15.966,-1,-1,-1
183,215,1684,396,94.66,214.81,7.8537,-1,-1,-1
183,218,1395,456,73.864,167.61,6.3506,-1,-1,-1
184,121,1406,502,73.864,167.61,68.25,-1,-1,-1
184,188,1351,550,56.686,128.63,53.821,-1,-1,-1
184,172,1573,381,123.42,280.06,50.277,-1,-1,-1
184,192,1429,490,73.864,167.61,37.729,-1,-1,-1
184,151,1806,521,36.723,83.333,35.209,-1,-1,-1
184,176,1848,505,30.903,70.127,17.626,-1,-1,-1
184,217,767,571,94.66,214.81,17.545,-1,-1,-1
184,222,762,328,33.737,76.557,15.845,-1,-1,-1
184,215,1684,396,94.66,214.81,11.044,-1,-1,-1
184,223,934,562,226.74,514.53,7.457,-1,-1,-1
184,218,1395,456,73.864,167.61,4.4505,-1,-1,-1
185,121,1406,490,73.864,167.61,70.395,-1,-1,-1
185,188,1351,550,56.686,128.63,51.403,-1,-1,-1
185,172,1573,381,123.42,280.06,50.986,-1,-1,-1
185,222,-31,249,159.84,362.7,37.219,-1,-1,-1
185,151,1806,521,36.723,83.333,28.44,-1,-1,-1
185,215,1695,419,79.918,181.35,16.189,-1,-1,-1
185,176,1848,505,30.903,70.127,14.43,-1,-1,-1
185,223,953,646,189.32,429.61,14.332,-1,-1,-1
185,218,805,111,175.68,398.65,11.389,-1,-1,-1
185,226,1490,454,56.686,128.63,4.8967,-1,-1,-1
185,217,664,322,207.45,470.74,3.0351,-1,-1,-1
185,192,1440,521,67.474,153.11,0.28057,-1,-1,-1
186,192,1417,502,73.864,167.61,62.973,-1,-1,-1
186,172,1573,381,123.42,280.06,49.606,-1,-1,-1
186,188,1359,550,56.686,128.63,40.901,-1,-1,-1
186,151,1806,521,36.723,83.333,31.138,-1,-1,-1
186,222,-7,246,175.68,398.65,30.703,-1,-1,-1
186,121,1395,468,73.864,167.61,26.647,-1,-1,-1
186,217,649,382,79.918,181.35,22.213,-1,-1,-1
186,223,912,545,250.0,567.31,15.481,-1,-1,-1
186,215,1686,465,52.0,118.0,6.4372,-1,-1,-1
187,121,1406,490,73.864,167.61,57.847,-1,-1,-1
187,172,1573,381,123.42,280.06,54.718,-1,-1,-1
187,188,1359,550,56.686,128.63,45.849,-1,-1,-1
187,192,1430,447,87.838,199.32,28.439,-1,-1,-1
187,151,1806,521,36.723,83.333,27.533,-1,-1,-1
187,222,20,246,175.68,398.65,27.497,-1,-1,-1
187,217,1848,505,30.903,70.127,15.732,-1,-1,-1
187,223,899,597,226.74,514.53,7.7839,-1,-1,-1
187,228,631,733,30.903,70.127,7.6339,-1,-1,-1
187,215,1695,419,79.918,181.35,3.8519,-1,-1,-1
188,121,1412,492,79.918,181.35,64.02,-1,-1,-1
188,222,47,246,175.68,398.65,59.5,-1,-1,-1
188,172,1573,381,123.42,280.06,58.31,-1,-1,-1
188,188,1359,550,56.686,128.63,49.005,-1,-1,-1
188,151,1806,521,36.723,83.333,34.658,-1,-1,-1
188,215,1395,468,73.864,167.61,31.832,-1,-1,-1
188,192,1440,431,103.17,234.13,27.897,-1,-1,-1
188,229,564,425,94.66,214.81,18.545,-1,-1,-1
188,228,633,383,189.32,429.61,15.451,-1,-1,-1
188,231,599,558,73.864,167.61,13.203,-1,-1,-1
188,223,864,597,226.74,514.53,10.16,-1,-1,-1
188,217,1848,505,30.903,70.127,5.2871,-1,-1,-1
189,121,1416,474,87.838,199.32,67.59,-1,-1,-1
189,172,1573,381,123.42,280.06,48.698,-1,-1,-1
189,222,68,249,159.84,362.7,48.685,-1,-1,-1
189,188,1359,550,56.686,128.63,35.7,-1,-1,-1
189,229,535,396,159.84,362.7,35.645,-1,-1,-1
189,215,1378,454,94.66,214.81,31.789,-1,-1,-1
189,151,1806,521,36.723,83.333,30.733,-1,-1,-1
189,228,658,445,159.84,362.7,26.781,-1,-1,-1
189,231,1684,396,94.66,214.81,14.516,-1,-1,-1
189,217,1848,505,30.903,70.127,12.698,-1,-1,-1
189,223,792,654,56.686,128.63,11.834,-1,-1,-1
189,192,1443,447,87.838,199.32,9.579,-1,-1,-1
189,234,940,84,175.68,398.65,9.0293,-1,-1,-1
190,121,1412,480,79.918,181.35,68.214,-1,-1,-1
190,229,507,381,175.68,398.65,49.981,-1,-1,-1
190,172,1602,385,113.37,257.27,42.927,-1,-1,-1
190,188,1366,561,52.0,118.0,32.308,-1,-1,-1
190,151,1806,521,36.723,83.333,24.841,-1,-1,-1
190,228,633,383,189.32,429.61,22.354,-1,-1,-1
190,222,88,258,207.45,470.74,20.634,-1,-1,-1
190,192,1451,440,94.66,214.81,16.752,-1,-1,-1
190,231,1687,407,87.838,199.32,15.996,-1,-1,-1
190,217,1848,505,30.903,70.127,10.163,-1,-1,-1
190,223,829,631,226.74,514.53,5.2062,-1,-1,-1
190,234,940,84,175.68,398.65,1.1636,-1,-1,-1
191,121,1416,474,87.838,199.32,65.104,-1,-1,-1
191,172,1599,399,103.17,234.13,47.998,-1,-1,-1
191,229,507,381,175.68,398.65,46.642,-1,-1,-1
191,188,1364,469,94.66,214.81,30.264,-1,-1,-1
191,192,1451,440,94.66,214.81,22.149,-1,-1,-1
191,223,794,562,226.74,514.53,21.001,-1,-1,-1
191,231,1684,396,94.66,214.81,20.264,-1,-1,-1
191,151,1806,521,36.723,83.333,17.798,-1,-1,-1
191,228,700,393,87.838,199.32,14.659,-1,-1,-1
191,222,453,408,175.68,398.65,2.7321,-1,-1,-1
192,121,1416,474,87.838,199.32,60.869,-1,-1,-1
192,172,1599,399,103.17,234.13,51.717,-1,-1,-1
192,229,535,396,159.84,362.7,36.433,-1,-1,-1
192,188,1378,454,94.66,214.81,32.593,-1,-1,-1
192,223,1360,541,61.514,139.59,25.403,-1,-1,-1
192,151,1806,521,36.723,83.333,24.865,-1,-1,-1
192,192,1457,434,87.838,199.32,24.817,-1,-1,-1
192,222,486,420,159.84,362.7,21.873,-1,-1,-1
192,231,1684,396,94.66,214.81,13.865,-1,-1,-1
193,188,1417,490,73.864,167.61,61.993,-1,-1,-1
193,172,1592,381,123.42,280.06,44.236,-1,-1,-1
193,121,1440,513,73.864,167.61,32.449,-1,-1,-1
193,229,507,381,175.68,398.65,32.046,-1,-1,-1
193,192,1466,440,94.66,214.81,27.773,-1,-1,-1
193,223,1367,531,67.474,153.11,23.604,-1,-1,-1
193,151,1801,513,40.123,91.049,20.531,-1,-1,-1
193,231,1684,396,94.66,214.81,13.017,-1,-1,-1
193,222,453,408,175.68,398.65,9.4247,-1,-1,-1
193,242,1848,505,30.903,70.127,5.8573,-1,-1,-1
194,188,1392,447,103.17,234.13,56.831,-1,-1,-1
194,172,1602,385,113.37,257.27,45.116,-1,-1,-1
194,223,1367,531,67.474,153.11,44.944,-1,-1,-1
194,151,1806,521,36.723,83.333,26.915,-1,-1,-1
194,222,480,408,175.68,398.65,21.62,-1,-1,-1
194,192,1456,431,103.17,234.13,19.45,-1,-1,-1
194,229,560,396,159.84,362.7,11.716,-1,-1,-1
194,231,1678,383,103.17,234.13,10.637,-1,-1,-1
195,188,1392,447,103.17,234.13,64.247,-1,-1,-1
195,172,1602,385,113.37,257.27,48.96,-1,-1,-1
195,151,1806,521,36.723,83.333,39.866,-1,-1,-1
195,223,1367,531,67.474,153.11,32.776,-1,-1,-1
195,222,520,558,103.17,234.13,21.268,-1,-1,-1
195,231,1684,396,94.66,214.81,20.622,-1,-1,-1
195,242,1436,454,94.66,214.81,17.05,-1,-1,-1
195,229,583,399,103.17,234.13,8.665,-1,-1,-1
195,192,1472,415,103.17,234.13,4.2067,-1,-1,-1
196,242,1422,469,94.66,214.81,69.293,-1,-1,-1
196,223,1378,531,67.474,153.11,53.984,-1,-1,-1
196,172,1615,399,103.17,234.13,44.152,-1,-1,-1
196,222,514,430,146.62,332.71,29.043,-1,-1,-1
196,151,1806,521,36.723,83.333,26.129,-1,-1,-1
196,231,1684,396,94.66,214.81,21.216,-1,-1,-1
196,192,1480,425,94.66,214.81,16.374,-1,-1,-1
196,229,592,380,87.838,199.32,6.5293,-1,-1,-1
197,242,1422,469,94.66,214.81,65.423,-1,-1,-1
197,222,198,213,270.83,614.58,53.44,-1,-1,-1
197,223,1372,524,73.864,167.61,47.988,-1,-1,-1
197,172,1602,385,113.37,257.27,43.891,-1,-1,-1
197,151,1806,521,36.723,83.333,24.776,-1,-1,-1
197,192,1472,415,103.17,234.13,23.977,-1,-1,-1
197,245,1393,454,94.66,214.81,21.379,-1,-1,-1
197,246,1767,549,26.0,59.0,18.727,-1,-1,-1
197,231,1684,396,94.66,214.81,18.482,-1,-1,-1
197,229,578,393,87.838,199.32,8.2873,-1,-1,-1
197,247,1848,505,30.903,70.127,6.4964,-1,-1,-1
197,248,1827,517,26.0,59.0,2.6889,-1,-1,-1
198,242,1422,469,94.66,214.81,73.138,-1,-1,-1
198,222,198,213,270.83,614.58,49.046,-1,-1,-1
198,172,1654,529,52.0,118.0,39.064,-1,-1,-1
198,223,1361,463,103.17,234.13,29.664,-1,-1,-1
198,151,1806,521,36.723,83.333,27.7,-1,-1,-1
198,192,1472,415,103.17,234.13,24.437,-1,-1,-1
198,246,1767,553,26.0,59.0,16.733,-1,-1,-1
198,231,1684,396,94.66,214.81,14.548,-1,-1,-1
198,245,929,570,73.864,167.61,11.96,-1,-1,-1
199,242,1408,447,103.17,234.13,77.899,-1,-1,-1
199,245,240,254,270.83,614.58,55.697,-1,-1,-1
199,172,1615,399,103.17,234.13,48.387,-1,-1,-1
199,249,1456,447,103.17,234.13,29.779,-1,-1,-1
199,151,1806,521,36.723,83.333,21.618,-1,-1,-1
199,222,157,213,270.83,614.58,20.793,-1,-1,-1
199,250,1018,593,28.302,64.224,17.316,-1,-1,-1
199,231,1684,396,94.66,214.81,13.191,-1,-1,-1
199,192,1495,425,94.66,214.81,11.991,-1,-1,-1
199,251,1849,510,28.302,64.224,8.5549,-1,-1,-1
199,246,1767,545,28.302,64.224,6.3719,-1,-1,-1
199,223,1377,463,103.17,234.13,6.0853,-1,-1,-1
200,242,1422,469,94.66,214.81,84.081,-1,-1,-1
200,245,259,236,250.0,567.31,44.528,-1,-1,-1
200,172,1619,385,113.37,257.27,38.094,-1,-1,-1
200,249,1456,447,103.17,234.13,26.945,-1,-1,-1
200,151,1810,530,33.737,76.557,24.655,-1,-1,-1
200,250,824,171,270.83,614.58,16.129,-1,-1,-1
200,223,1377,447,103.17,234.13,15.976,-1,-1,-1
200,246,1767,553,26.0,59.0,14.479,-1,-1,-1
200,222,157,296,270.83,614.58,12.9,-1,-1,-1
200,251,1843,505,30.903,70.127,11.158,-1,-1,-1
200,231,1684,396,94.66,214.81,7.1719,-1,-1,-1
200,192,1504,415,103.17,234.13,1.0106,-1,-1,-1
201,242,1430,488,87.838,199.32,80.623,-1,-1,-1
201,172,1611,381,123.42,280.06,46.512,-1,-1,-1
201,245,305,283,226.74,514.53,41.734,-1,-1,-1
201,151,1806,521,36.723,83.333,36.475,-1,-1,-1
201,249,1462,438,113.37,257.27,36.131,-1,-1,-1
201,223,1397,551,61.514,139.59,26.588,-1,-1,-1
201,246,991,570,61.514,139.59,12.634,-1,-1,-1
201,250,728,608,207.45,470.74,11.605,-1,-1,-1
201,222,182,313,250.0,567.31,7.9243,-1,-1,-1
201,192,1504,415,103.17,234.13,7.8513,-1,-1,-1
201,231,1678,399,103.17,234.13,6.6324,-1,-1,-1
202,242,1436,469,94.66,214.81,66.337,-1,-1,-1
202,172,1611,381,123.42,280.06,48.462,-1,-1,-1
202,245,298,236,250.0,567.31,35.834,-1,-1,-1
202,222,157,254,270.83,614.58,28.837,-1,-1,-1
202,223,1399,531,67.474,153.11,23.323,-1,-1,-1
202,151,1806,521,36.723,83.333,20.367,-1,-1,-1
202,246,920,290,207.45,470.74,19.121,-1,-1,-1
202,249,1472,431,103.17,234.13,17.92,-1,-1,-1
202,250,1849,510,28.302,64.224,15.738,-1,-1,-1
202,231,1678,399,103.17,234.13,4.5227,-1,-1,-1
